EquipmentID,Age,UsageHours,MaintenanceHistory,Temperature,Pressure,VibrationLevel,OperatorExperience,FailureHistory,Location,Environment,Failure
4496,18,31751,3,54.42,212.68,8.98,2,3,Section B,Normal,No
4497,4,18621,11,106.77,201.62,2.39,8,1,Section C,Humid,No
4498,8,18231,13,45.71,108.7,8.99,2,2,Section C,Normal,Yes
4499,24,10409,12,31.46,54.47,5.86,21,4,Section C,Normal,No
4500,29,19646,5,100.74,90.75,7.34,3,4,Section C,Humid,No
4501,22,15586,11,103.97,59.91,5.25,17,0,Section A,Dry,No
4502,3,23723,12,77.85,65.11,6.64,25,6,Section C,Dry,No
4503,27,47289,6,85.65,111.43,3.98,23,2,Section B,Dry,Yes
4504,13,14472,0,128.14,230.98,2.89,8,6,Section B,Normal,Yes
4505,2,24325,16,64.01,114.2,5.08,16,8,Section A,Humid,No
4506,9,36179,16,132.28,106.29,4.81,12,4,Section D,Humid,No
4507,9,27205,1,133.56,209.17,4.01,12,4,Section C,Dry,No
4508,26,9727,12,86.56,190.8,7.91,24,0,Section C,Dry,Yes
4509,27,11810,14,22.17,177.07,7.2,19,9,Section B,Normal,Yes
4510,1,44588,13,139.91,211.49,2.94,10,6,Section C,Normal,Yes
4511,29,1665,5,38.19,139.26,2.05,12,1,Section D,Dry,Yes
4512,9,31049,9,88.54,53.71,0.15,12,9,Section B,Humid,Yes
4513,21,48268,2,107.39,157.51,9.8,22,9,Section D,Dry,Yes
4514,25,15723,3,32.36,141.7,3.58,17,1,Section D,Dry,No
4515,16,25950,13,117.53,242.96,6.16,4,0,Section A,Normal,No
4516,11,15723,9,99.7,72.57,7.5,1,7,Section D,Dry,Yes
4517,18,5228,4,107.48,245.28,2.14,25,2,Section D,Humid,Yes
4518,7,15694,10,40.0,227.75,6.71,24,2,Section B,Normal,Yes
4519,14,31685,19,55.34,133.55,1.23,15,1,Section D,Dry,No
4520,1,49404,16,59.34,206.87,1.06,9,6,Section A,Dry,Yes
4521,14,27628,17,39.55,181.66,3.1,19,8,Section A,Normal,No
4522,1,9379,2,93.58,103.21,3.27,16,3,Section C,Dry,No
4523,24,12134,7,29.96,276.0,1.88,9,3,Section C,Dry,Yes
4524,14,5724,13,53.36,97.43,4.73,22,5,Section B,Dry,Yes
4525,24,39491,9,118.96,84.51,6.21,1,3,Section A,Normal,No
4526,23,45694,12,50.82,152.47,9.27,3,6,Section C,Normal,Yes
4527,24,46305,13,45.29,235.75,7.05,16,5,Section C,Normal,Yes
4528,14,2646,14,38.4,105.34,5.28,8,8,Section C,Normal,No
4529,23,44197,5,100.22,266.67,5.44,12,4,Section D,Normal,No
4530,16,35544,19,79.02,194.42,5.79,25,3,Section B,Dry,No
4531,8,39861,0,48.59,97.53,2.95,7,2,Section C,Normal,No
4532,2,2206,18,46.5,185.68,7.48,24,9,Section C,Humid,Yes
4533,5,27403,17,148.55,108.15,6.57,6,7,Section D,Humid,Yes
4534,6,14203,15,28.68,100.58,4.94,9,7,Section B,Dry,Yes
4535,24,45306,8,116.68,88.35,2.22,14,9,Section B,Humid,No
4536,1,21516,18,138.96,197.09,8.52,16,2,Section D,Normal,Yes
4537,4,31072,3,77.9,52.49,2.06,25,9,Section C,Dry,No
4538,7,14228,17,82.61,288.23,2.05,19,5,Section B,Normal,Yes
4539,8,42277,19,130.89,56.72,1.55,6,0,Section A,Humid,No
4540,29,7840,3,21.88,282.55,9.96,7,8,Section B,Dry,Yes
4541,29,3148,4,44.67,132.97,2.52,15,6,Section C,Dry,No
4542,5,7331,18,112.8,192.51,8.53,15,3,Section A,Normal,No
4543,6,47109,13,86.85,175.04,0.44,25,1,Section D,Humid,Yes
4544,24,27006,4,145.74,126.93,7.1,5,2,Section B,Dry,No
4545,15,30883,5,47.5,127.96,0.4,25,6,Section D,Humid,Yes
4546,28,2514,18,135.26,83.74,6.28,15,0,Section C,Normal,No
4547,12,13215,1,149.98,134.31,2.74,24,3,Section A,Humid,Yes
4548,8,42886,8,20.16,208.48,0.78,9,6,Section C,Normal,No
4549,8,15512,10,57.51,197.96,2.82,28,8,Section D,Dry,No
4550,16,42461,3,147.56,263.64,1.33,12,3,Section D,Humid,No
4551,27,39779,13,136.8,105.93,2.28,12,6,Section D,Dry,Yes
4552,15,42207,15,32.55,90.4,6.9,10,3,Section B,Normal,Yes
4553,19,49322,0,53.42,251.11,8.35,15,1,Section D,Humid,No
4554,3,10480,6,101.57,251.73,4.44,16,1,Section A,Humid,Yes
4555,8,26159,1,52.22,232.13,4.23,20,6,Section A,Dry,No
4556,23,43734,12,70.91,85.06,4.67,12,3,Section A,Normal,No
4557,16,6832,16,52.97,274.59,4.76,28,5,Section D,Dry,No
4558,18,15768,16,58.86,149.59,2.43,4,5,Section D,Dry,No
4559,14,11380,1,64.35,139.08,9.89,12,1,Section A,Dry,Yes
4560,28,1308,10,88.28,86.82,6.72,28,8,Section D,Humid,Yes
4561,26,30111,18,121.37,94.71,7.76,18,9,Section B,Dry,No
4562,18,2225,18,91.57,74.3,4.48,17,3,Section D,Normal,No
4563,12,45018,9,51.97,183.55,7.63,2,0,Section B,Dry,No
4564,12,16886,7,105.24,144.7,6.87,10,7,Section A,Dry,No
4565,24,35078,16,128.2,87.79,8.29,29,3,Section D,Normal,Yes
4566,19,37109,4,104.4,219.5,0.54,13,7,Section D,Humid,No
4567,17,25204,12,124.01,131.55,0.55,19,0,Section B,Humid,Yes
4568,14,47031,4,78.4,218.96,5.74,9,7,Section B,Humid,Yes
4569,18,1928,1,140.16,249.94,3.85,20,5,Section B,Normal,Yes
4570,12,15866,1,99.83,206.81,8.05,6,9,Section B,Normal,Yes
4571,28,558,17,112.47,52.36,1.74,20,2,Section D,Dry,Yes
4572,8,19089,8,34.4,120.87,2.58,23,2,Section B,Dry,No
4573,23,2282,9,101.79,56.39,4.26,27,6,Section B,Normal,Yes
4574,15,33274,8,23.76,139.32,8.95,4,7,Section B,Humid,No
4575,22,45758,13,41.29,259.86,1.41,11,8,Section C,Dry,No
4576,3,31032,0,110.83,252.28,7.78,1,1,Section A,Humid,Yes
4577,27,35064,14,107.87,90.63,9.89,20,8,Section A,Normal,Yes
4578,23,10653,0,84.51,218.97,7.53,24,7,Section C,Dry,No
4579,8,8259,10,105.51,269.35,5.55,16,9,Section C,Humid,No
4580,10,1045,7,126.55,266.1,5.63,2,5,Section C,Dry,No
4581,23,2815,1,128.43,251.0,1.73,11,4,Section D,Normal,Yes
4582,9,7368,0,135.63,110.43,4.45,8,1,Section A,Dry,No
4583,9,40101,5,135.72,293.64,5.35,20,4,Section C,Normal,Yes
4584,13,14805,9,93.47,229.68,5.03,1,3,Section C,Dry,Yes
4585,29,6764,2,65.88,223.78,1.2,2,5,Section B,Normal,No
4586,27,29830,18,20.04,279.72,1.6,7,0,Section C,Dry,No
4587,14,33610,9,141.06,135.94,2.59,19,8,Section D,Dry,Yes
4588,22,42962,10,45.66,162.38,5.26,13,0,Section B,Normal,Yes
4589,2,34976,7,128.28,158.88,1.69,13,1,Section B,Normal,Yes
4590,13,12967,0,52.59,79.08,2.86,5,5,Section C,Humid,No
4591,26,569,8,61.84,122.14,3.49,2,1,Section D,Humid,No
4592,1,4585,6,46.84,225.95,6.73,6,3,Section B,Normal,No
4593,11,49351,0,120.85,59.82,3.4,16,8,Section A,Humid,Yes
4594,24,49719,0,76.61,165.55,7.01,20,9,Section B,Normal,No
4595,26,36950,11,145.05,230.93,1.59,28,5,Section C,Normal,Yes
4596,16,6127,0,125.26,233.92,2.91,28,7,Section B,Humid,Yes
4597,17,35230,11,93.64,278.88,4.29,9,1,Section B,Dry,Yes
4598,25,4004,15,121.8,190.09,2.73,3,7,Section B,Dry,No
4599,24,44940,0,129.51,101.85,1.92,23,5,Section C,Dry,No
4600,24,11878,5,139.22,242.73,9.73,9,0,Section C,Normal,Yes
4601,10,8417,16,30.4,176.44,6.6,26,7,Section B,Normal,No
4602,26,29454,18,124.15,253.52,0.31,17,3,Section C,Normal,Yes
4603,5,13019,12,43.91,105.15,1.95,11,7,Section D,Dry,No
4604,29,25912,10,139.1,51.8,6.64,23,4,Section B,Dry,No
4605,7,24357,12,44.42,120.18,3.61,28,1,Section B,Normal,Yes
4606,12,14531,1,42.37,95.73,5.14,18,6,Section B,Normal,No
4607,16,24960,19,84.21,229.35,8.02,15,1,Section A,Dry,Yes
4608,16,5394,14,131.44,175.49,1.25,15,5,Section D,Normal,Yes
4609,22,44607,4,31.4,143.45,6.45,2,5,Section C,Dry,No
4610,9,41284,6,27.79,69.25,4.95,21,5,Section B,Humid,No
4611,16,44029,10,119.45,103.35,2.34,26,8,Section A,Normal,Yes
4612,12,4448,17,129.15,282.08,3.29,8,9,Section D,Normal,No
4613,5,16114,3,79.4,101.53,0.38,9,4,Section A,Normal,Yes
4614,9,45456,11,104.15,194.96,9.82,18,6,Section A,Dry,Yes
4615,2,29757,8,36.81,255.25,1.37,15,6,Section A,Humid,Yes
4616,1,42284,2,97.55,122.75,7.49,24,2,Section C,Dry,No
4617,18,15928,19,21.4,250.43,4.44,8,1,Section D,Humid,No
4618,19,41463,13,59.25,130.96,4.73,10,6,Section B,Dry,Yes
4619,18,43390,17,22.78,193.83,5.96,3,4,Section A,Normal,No
4620,17,4900,4,55.29,120.44,9.13,12,4,Section B,Humid,No
4621,7,43884,15,22.95,194.02,5.65,10,1,Section B,Humid,No
4622,21,26079,11,142.29,102.74,8.05,26,7,Section A,Humid,Yes
4623,16,4125,3,134.79,252.17,8.44,17,3,Section A,Dry,No
4624,2,8598,14,46.74,170.15,6.53,7,5,Section B,Dry,Yes
4625,15,36873,5,139.23,279.32,6.42,23,9,Section C,Dry,Yes
4626,20,42679,7,136.46,207.48,8.64,8,1,Section D,Humid,Yes
4627,19,7644,18,48.4,256.98,0.61,24,2,Section A,Humid,Yes
4628,6,2806,2,107.47,262.56,6.41,1,9,Section C,Humid,No
4629,3,28014,14,44.31,181.58,5.26,13,5,Section C,Dry,No
4630,10,1505,15,108.63,229.08,2.73,1,7,Section D,Humid,Yes
4631,12,25521,18,28.28,188.92,7.84,26,5,Section D,Dry,No
4632,28,44348,10,131.72,55.68,3.04,17,8,Section A,Humid,No
4633,9,22703,0,127.25,229.55,7.81,22,4,Section D,Dry,No
4634,23,24592,9,42.34,298.39,9.13,22,7,Section B,Dry,Yes
4635,14,46310,7,77.19,267.5,5.76,23,6,Section B,Dry,No
4636,3,46538,7,53.05,63.16,8.06,12,8,Section A,Dry,No
4637,26,18785,6,36.02,283.59,2.68,27,4,Section B,Dry,Yes
4638,4,49715,15,21.73,100.23,1.65,3,2,Section A,Humid,No
4639,2,3489,18,59.35,63.64,5.72,13,2,Section A,Humid,No
4640,1,1380,15,142.03,52.92,4.32,21,7,Section B,Humid,Yes
4641,18,33390,13,135.46,155.71,4.3,29,3,Section B,Dry,Yes
4642,2,6116,6,76.47,125.19,1.36,19,9,Section B,Dry,No
4643,22,42192,3,57.51,94.63,9.38,23,2,Section D,Dry,No
4644,4,29077,19,60.0,71.62,1.17,28,1,Section A,Normal,Yes
4645,4,4017,16,111.82,139.31,2.99,18,5,Section D,Dry,No
4646,20,23650,17,54.58,107.18,4.78,28,8,Section D,Humid,No
4647,5,39249,17,127.37,209.49,7.46,18,9,Section C,Dry,No
4648,9,37699,13,66.67,144.21,6.32,25,0,Section C,Dry,Yes
4649,23,47581,2,28.77,162.49,0.81,3,7,Section B,Humid,No
4650,28,488,17,35.82,241.64,0.55,6,3,Section D,Dry,No
4651,21,22022,4,120.21,137.21,5.75,23,3,Section C,Dry,No
4652,1,15086,1,120.2,91.39,0.22,27,7,Section C,Dry,No
4653,7,32100,2,71.63,123.71,5.68,21,8,Section A,Dry,Yes
4654,14,43577,6,149.39,219.86,1.9,3,3,Section D,Normal,Yes
4655,25,130,11,48.51,79.53,1.98,1,5,Section B,Normal,Yes
4656,27,9588,8,45.51,213.77,1.87,20,4,Section A,Normal,No
4657,7,3701,19,88.53,231.68,7.77,25,6,Section A,Humid,Yes
4658,12,20658,16,92.19,211.0,4.79,23,1,Section C,Dry,Yes
4659,19,9568,0,74.51,140.82,2.21,20,0,Section A,Humid,Yes
4660,5,28634,2,94.91,213.39,0.72,13,3,Section B,Dry,No
4661,8,11992,5,136.14,257.81,4.5,23,8,Section B,Normal,No
4662,23,29257,9,80.47,128.86,5.34,28,3,Section A,Dry,No
4663,13,26054,7,149.5,117.18,5.97,28,9,Section D,Normal,No
4664,5,34739,0,143.28,289.28,0.96,20,6,Section D,Humid,Yes
4665,15,24780,0,111.75,272.79,3.81,21,1,Section D,Normal,Yes
4666,26,21185,9,111.59,117.48,3.51,6,7,Section D,Normal,Yes
4667,9,24774,19,114.31,92.68,3.36,24,3,Section C,Normal,Yes
4668,10,44788,18,131.98,155.79,8.9,27,3,Section D,Dry,Yes
4669,14,26546,0,127.91,176.35,3.69,3,5,Section A,Humid,Yes
4670,4,41229,1,113.53,92.08,6.41,22,0,Section B,Humid,No
4671,7,7509,16,126.07,56.13,8.83,11,8,Section A,Dry,Yes
4672,6,29566,19,75.92,254.62,0.15,22,0,Section D,Normal,No
4673,3,45092,18,84.72,281.16,7.44,2,2,Section B,Normal,Yes
4674,2,19329,18,136.34,67.24,6.54,10,5,Section C,Humid,Yes
4675,21,46431,5,31.91,260.15,9.11,18,8,Section C,Normal,Yes
4676,27,22696,7,120.86,160.59,4.6,17,8,Section C,Dry,No
4677,23,17700,16,107.29,94.54,9.57,19,4,Section D,Humid,Yes
4678,14,4711,7,39.31,146.57,4.71,28,8,Section D,Normal,Yes
4679,13,49390,1,74.24,266.46,0.75,5,1,Section B,Normal,Yes
4680,25,2288,9,114.67,80.53,7.69,5,4,Section B,Humid,No
4681,29,877,18,114.17,74.64,0.33,2,7,Section D,Dry,Yes
4682,16,39887,8,109.83,291.43,9.67,15,7,Section C,Dry,Yes
4683,13,23640,12,40.27,123.38,0.11,1,4,Section B,Normal,Yes
4684,17,39739,1,121.08,265.33,7.08,15,7,Section B,Dry,Yes
4685,12,29239,1,37.17,190.38,1.13,15,4,Section A,Humid,No
4686,28,22202,0,147.52,110.1,5.08,26,4,Section D,Normal,No
4687,18,45772,1,40.15,123.75,1.3,2,1,Section D,Normal,Yes
4688,17,47885,7,97.11,152.99,5.78,24,7,Section D,Dry,No
4689,4,24774,4,120.79,87.38,5.63,4,2,Section C,Humid,Yes
4690,14,25871,3,20.96,227.49,0.78,22,8,Section B,Humid,No
4691,25,15294,10,113.6,154.41,1.55,6,8,Section C,Humid,Yes
4692,16,13234,19,49.13,272.31,7.17,27,2,Section A,Humid,No
4693,11,42747,14,43.5,278.91,6.69,10,0,Section B,Dry,Yes
4694,24,23937,2,29.65,278.41,2.97,6,0,Section D,Humid,No
4695,4,23076,2,44.86,212.33,1.91,29,4,Section A,Humid,No
4696,29,33632,10,99.29,169.02,6.79,27,0,Section D,Humid,Yes
4697,10,7334,3,149.88,71.09,5.42,16,7,Section A,Humid,Yes
4698,15,13898,9,93.79,238.88,2.59,25,2,Section B,Humid,No
4699,6,32379,9,98.62,72.27,9.79,3,2,Section C,Dry,Yes
4700,12,11651,6,70.61,95.62,3.84,9,9,Section B,Humid,No
4701,6,28706,12,24.88,260.69,6.9,10,8,Section C,Humid,No
4702,28,35559,3,115.13,263.43,8.85,6,4,Section B,Humid,Yes
4703,3,41060,15,30.18,158.68,9.54,2,4,Section A,Humid,Yes
4704,1,47595,10,113.47,229.99,8.97,11,5,Section B,Humid,Yes
4705,8,38289,17,128.47,105.03,5.96,9,9,Section C,Humid,No
4706,16,33007,15,49.08,274.17,2.17,2,7,Section C,Normal,No
4707,22,11492,14,120.85,213.5,9.28,19,6,Section A,Normal,Yes
4708,5,4401,0,138.57,264.43,9.77,25,1,Section A,Normal,Yes
4709,7,7740,13,92.48,147.98,0.16,28,4,Section A,Normal,No
4710,6,767,19,75.55,60.0,9.12,6,7,Section C,Dry,No
4711,24,24875,6,91.69,298.29,8.88,14,6,Section D,Dry,No
4712,21,36003,13,124.71,240.54,4.56,10,3,Section B,Dry,Yes
4713,11,38411,3,100.15,91.61,7.96,13,0,Section D,Dry,Yes
4714,25,21308,7,93.35,210.02,9.5,13,7,Section A,Normal,Yes
4715,10,35994,13,72.72,286.4,3.16,7,0,Section D,Normal,No
4716,9,2490,18,23.36,274.56,4.76,26,0,Section D,Dry,Yes
4717,21,38815,14,39.12,284.99,1.48,3,1,Section C,Humid,No
4718,23,48847,18,86.58,77.48,2.99,3,3,Section A,Humid,Yes
4719,2,49480,16,103.96,263.54,8.85,22,1,Section C,Dry,No
4720,5,30860,0,43.3,272.83,1.88,4,0,Section B,Humid,No
4721,6,13107,0,108.29,95.2,9.43,28,3,Section D,Dry,Yes
4722,20,40094,15,88.06,226.88,5.63,21,5,Section A,Dry,Yes
4723,13,38439,18,107.13,223.18,7.07,19,1,Section C,Dry,No
4724,14,12295,15,88.54,222.17,3.99,29,5,Section C,Dry,No
4725,3,7044,14,75.63,193.16,2.42,22,8,Section B,Dry,No
4726,12,31184,3,60.87,109.52,4.87,7,8,Section A,Humid,No
4727,9,19024,12,41.59,76.89,3.12,5,1,Section A,Dry,Yes
4728,12,1620,11,31.2,111.44,5.25,19,3,Section B,Dry,No
4729,22,43329,18,131.34,278.59,1.09,29,4,Section B,Dry,Yes
4730,9,38032,18,90.64,106.43,9.18,11,3,Section A,Normal,No
4731,25,22492,19,148.39,157.94,2.81,6,9,Section C,Dry,Yes
4732,19,23701,18,129.7,160.23,6.38,10,3,Section A,Humid,No
4733,15,45786,9,35.19,281.09,6.51,1,8,Section B,Humid,No
4734,10,34575,10,133.26,78.76,2.58,8,8,Section A,Normal,No
4735,13,4135,5,120.9,169.63,9.97,22,8,Section B,Dry,Yes
4736,28,37819,1,148.4,252.37,4.89,19,2,Section D,Humid,Yes
4737,27,31812,9,135.53,65.44,7.57,26,2,Section B,Humid,No
4738,11,17784,15,66.46,236.42,0.41,22,9,Section D,Humid,No
4739,4,3140,19,103.45,73.51,2.38,26,3,Section C,Normal,Yes
4740,6,17681,15,102.85,163.09,1.15,15,8,Section C,Humid,No
4741,26,48452,5,142.36,89.49,3.54,7,6,Section A,Dry,Yes
4742,13,45868,19,42.49,147.46,7.47,18,0,Section A,Humid,No
4743,19,48642,1,77.36,59.32,1.5,6,5,Section A,Dry,Yes
4744,1,4929,4,95.55,260.54,4.19,22,4,Section B,Dry,No
4745,10,38259,0,20.78,83.45,2.04,12,9,Section C,Dry,No
4746,29,16537,8,39.01,96.87,2.35,21,2,Section C,Normal,Yes
4747,28,3462,16,104.15,164.56,0.58,7,9,Section A,Humid,No
4748,3,16956,6,81.4,54.87,5.13,14,8,Section B,Dry,No
4749,13,49563,9,53.6,280.27,1.74,2,5,Section A,Normal,Yes
4750,19,48675,4,44.61,153.38,3.15,6,7,Section B,Dry,No
4751,13,18687,2,118.19,182.44,3.64,24,1,Section C,Humid,Yes
4752,1,33594,11,84.62,267.37,2.35,22,7,Section D,Dry,Yes
4753,5,27520,2,57.5,194.02,4.83,12,0,Section A,Humid,Yes
4754,14,47645,0,64.47,69.93,0.97,4,3,Section A,Humid,Yes
4755,9,48379,5,119.13,250.78,7.1,22,3,Section B,Humid,Yes
4756,4,16119,9,68.7,278.98,2.99,15,7,Section A,Humid,Yes
4757,2,45822,16,71.08,252.06,5.16,5,1,Section C,Humid,No
4758,21,30532,11,87.07,97.53,1.24,18,8,Section C,Dry,Yes
4759,14,18877,5,27.8,170.28,0.36,1,0,Section C,Humid,Yes
4760,3,22175,16,113.68,124.87,3.56,27,3,Section C,Normal,No
4761,4,23546,3,31.71,199.51,6.76,9,3,Section C,Humid,No
4762,13,18640,8,135.22,259.3,4.55,18,7,Section C,Dry,Yes
4763,7,29598,7,90.42,150.04,7.11,8,7,Section D,Normal,Yes
4764,15,32574,5,142.4,198.08,6.58,14,8,Section D,Dry,No
4765,20,5310,4,72.32,52.55,7.13,11,9,Section B,Normal,Yes
4766,28,42363,1,147.84,137.68,8.55,19,2,Section D,Normal,No
4767,4,8731,16,99.27,205.25,2.77,11,3,Section B,Dry,Yes
4768,16,12055,14,36.04,297.63,0.17,20,3,Section C,Humid,Yes
4769,12,33420,7,93.15,119.55,0.59,4,6,Section D,Dry,Yes
4770,27,46373,2,26.8,93.69,2.26,22,3,Section C,Humid,No
4771,17,31173,19,77.21,273.92,1.19,16,8,Section A,Normal,Yes
4772,17,9209,7,107.51,190.67,2.92,17,4,Section D,Normal,No
4773,6,29909,2,37.52,298.94,6.07,21,6,Section B,Dry,No
4774,19,39973,18,41.35,113.54,7.69,5,0,Section B,Dry,Yes
4775,12,11083,4,119.1,98.93,1.65,28,5,Section A,Humid,Yes
4776,16,8397,10,55.38,138.93,5.79,17,1,Section A,Normal,Yes
4777,3,25403,5,131.05,194.47,8.98,3,3,Section D,Humid,Yes
4778,12,48009,11,99.85,69.1,7.45,18,5,Section B,Humid,Yes
4779,22,49611,10,91.08,147.22,1.64,26,6,Section C,Humid,No
4780,20,37177,0,71.35,66.42,6.47,29,8,Section B,Dry,No
4781,2,9126,8,144.66,214.45,4.84,8,6,Section B,Humid,Yes
4782,1,1869,0,101.18,136.02,2.58,3,4,Section A,Normal,No
4783,19,12552,6,30.16,292.66,5.32,13,0,Section A,Dry,Yes
4784,5,35301,2,73.08,75.79,1.7,15,9,Section C,Dry,Yes
4785,6,42524,11,35.97,273.58,3.23,25,2,Section A,Dry,No
4786,15,32434,19,115.5,56.56,3.65,5,6,Section C,Dry,Yes
4787,20,24976,5,52.5,213.73,3.42,26,6,Section C,Dry,Yes
4788,21,2200,2,22.13,286.98,1.01,17,6,Section B,Humid,No
4789,16,36016,5,149.26,226.83,4.21,17,5,Section A,Normal,No
4790,2,2615,9,81.37,57.65,8.44,8,9,Section D,Humid,Yes
4791,22,35291,9,24.54,214.29,8.4,26,8,Section B,Normal,No
4792,9,1954,2,79.13,122.13,4.27,14,8,Section C,Humid,Yes
4793,8,14097,1,55.5,232.4,0.22,24,5,Section C,Humid,No
4794,4,49470,7,114.41,163.01,5.84,13,8,Section D,Dry,No
4795,5,40259,14,20.99,204.61,6.0,25,7,Section A,Normal,No
4796,26,45669,2,37.8,55.93,8.58,21,2,Section B,Dry,No
4797,9,48370,15,66.0,120.07,8.4,11,6,Section D,Normal,No
4798,21,40552,19,71.57,125.48,7.77,9,1,Section D,Dry,Yes
4799,11,358,4,83.41,161.91,8.58,26,4,Section A,Normal,No
4800,23,18365,0,65.92,270.16,2.56,23,6,Section C,Humid,Yes
4801,23,45958,12,71.83,142.29,5.72,26,5,Section B,Dry,Yes
4802,24,4151,19,83.02,225.9,9.35,29,5,Section C,Dry,Yes
4803,28,45731,1,141.2,139.2,5.35,12,1,Section D,Dry,Yes
4804,7,27192,7,88.49,100.25,8.9,27,7,Section B,Normal,Yes
4805,2,26627,5,75.94,165.72,9.08,12,9,Section C,Normal,No
4806,29,24420,18,26.22,110.92,0.8,21,2,Section C,Dry,No
4807,24,18144,7,39.47,63.19,9.16,4,1,Section A,Humid,Yes
4808,23,21651,13,118.43,103.55,1.1,5,0,Section A,Humid,Yes
4809,27,48501,7,144.61,70.66,4.08,6,4,Section A,Normal,Yes
4810,23,10484,16,69.86,61.86,7.54,19,0,Section C,Normal,No
4811,21,43650,3,145.06,234.65,0.8,16,3,Section C,Dry,No
4812,2,11328,8,62.67,223.78,4.01,5,7,Section A,Dry,Yes
4813,12,14361,0,143.78,88.37,2.42,5,8,Section C,Dry,No
4814,17,7216,13,99.22,60.19,7.09,23,5,Section C,Humid,No
4815,6,49567,6,23.74,55.94,8.7,29,2,Section A,Normal,Yes
4816,1,3938,3,30.16,232.87,7.7,19,3,Section D,Dry,Yes
4817,23,8364,16,147.37,155.84,5.54,20,8,Section B,Dry,No
4818,9,2233,7,59.68,157.41,8.45,8,8,Section A,Dry,Yes
4819,10,35277,16,21.82,65.93,8.57,7,1,Section C,Dry,No
4820,22,3189,5,30.16,250.31,5.01,13,0,Section B,Normal,Yes
4821,6,30686,17,88.88,122.94,8.56,28,6,Section B,Humid,No
4822,1,3445,8,49.71,154.98,8.93,26,4,Section C,Normal,Yes
4823,28,31926,13,118.04,160.5,0.18,10,8,Section A,Dry,No
4824,16,3536,12,134.97,270.51,8.81,2,5,Section B,Humid,No
4825,10,20681,5,67.14,258.31,0.65,19,7,Section A,Normal,No
4826,29,40226,17,110.44,132.15,3.06,22,6,Section D,Dry,Yes
4827,14,6528,8,114.25,68.38,5.59,15,0,Section B,Normal,Yes
4828,14,5942,5,81.54,189.3,2.52,5,6,Section B,Dry,Yes
4829,24,33122,7,53.75,118.56,8.77,5,2,Section A,Humid,No
4830,14,18099,4,118.52,127.2,7.9,13,7,Section C,Dry,Yes
4831,13,17686,7,26.61,270.62,4.89,25,9,Section C,Humid,No
4832,2,1667,8,30.74,234.09,8.39,8,5,Section D,Humid,Yes
4833,20,27512,0,35.22,147.45,8.19,26,9,Section B,Humid,No
4834,23,16385,18,61.35,211.82,3.36,27,4,Section B,Dry,No
4835,2,31625,15,58.77,97.86,0.74,20,1,Section D,Humid,Yes
4836,18,33519,3,61.31,216.87,5.96,6,2,Section B,Normal,No
4837,5,26398,19,32.66,65.66,7.88,6,0,Section C,Normal,Yes
4838,26,35263,13,74.71,214.16,9.28,29,4,Section C,Normal,No
4839,4,23665,0,82.83,271.67,0.47,12,3,Section D,Normal,Yes
4840,25,48554,2,134.67,195.13,4.1,29,4,Section A,Normal,No
4841,7,41588,6,140.79,135.1,6.87,10,7,Section A,Dry,Yes
4842,28,28336,13,63.28,189.59,4.63,18,1,Section A,Normal,No
4843,4,2653,0,145.0,132.8,2.32,1,6,Section D,Humid,No
4844,13,16734,10,81.82,122.89,5.99,1,9,Section D,Humid,Yes
4845,25,32488,2,129.27,51.23,8.79,21,7,Section B,Dry,No
4846,11,31821,19,20.83,112.93,9.45,4,6,Section B,Humid,No
4847,2,38630,11,30.73,273.48,9.93,1,6,Section C,Normal,Yes
4848,9,6424,8,75.21,94.79,3.91,3,0,Section B,Dry,No
4849,13,15590,13,71.42,208.33,2.11,10,9,Section C,Normal,No
4850,24,36331,8,80.14,203.41,8.08,24,3,Section B,Normal,Yes
4851,10,15509,19,54.39,106.42,6.91,20,7,Section C,Dry,Yes
4852,21,18641,7,94.79,242.93,7.56,21,3,Section B,Humid,No
4853,16,30378,19,116.09,159.82,3.7,5,0,Section B,Normal,Yes
4854,18,40110,16,37.53,249.3,2.31,18,6,Section B,Humid,Yes
4855,5,11323,3,91.07,53.08,7.81,12,8,Section D,Humid,Yes
4856,29,23582,10,50.77,87.24,4.51,3,5,Section A,Normal,No
4857,29,10360,0,135.24,143.89,6.92,29,8,Section B,Dry,Yes
4858,18,30199,13,138.11,168.76,8.74,2,5,Section D,Dry,No
4859,27,46784,12,112.47,186.58,3.51,17,1,Section C,Dry,No
4860,14,34733,5,41.69,247.18,7.7,24,3,Section B,Humid,Yes
4861,9,15923,1,143.76,275.75,4.58,6,8,Section A,Normal,No
4862,2,48685,8,116.14,129.31,6.22,26,9,Section B,Dry,Yes
4863,11,29065,7,33.34,271.73,8.3,2,1,Section D,Normal,No
4864,23,22916,14,95.5,116.59,3.06,9,5,Section A,Dry,No
4865,25,9949,13,100.38,67.89,8.4,24,2,Section D,Humid,Yes
4866,18,8232,3,96.98,194.96,2.13,14,4,Section B,Humid,Yes
4867,8,44702,13,89.57,216.53,4.28,23,7,Section D,Humid,Yes
4868,7,34234,2,29.05,123.85,2.83,16,1,Section C,Normal,Yes
4869,1,12051,11,45.5,92.39,0.26,7,8,Section A,Dry,No
4870,27,25293,5,141.2,74.23,0.22,11,5,Section A,Dry,Yes
4871,23,15142,16,120.3,160.23,2.03,10,8,Section B,Normal,Yes
